Source_ID,Station_ID,Latitude,Longitude,Elevation,Station_Name,Station_State,Station_FIPS,Country,Data_Policy,WMO_ID
221,AFWA-321181,48.3170000,142.6670000,5.00, "VOSTOCNY" ,"  ",RS," ","WMO Resolution 40","     ",
221,AFWA-321660,43.7500000,146.6670000,65.00, "MALO-KURILSKOJE" ,"  ",RS," ","WMO Resolution 40","     ",
221,AFWA-321950,46.8500000,151.8670000,25.00, "SIMUSIR" ,"  ",RS," ","WMO Resolution 40","     ",
221,AFWA-322070,48.0670000,153.2170000,58.00, "MATUA" ,"  ",RS," ","WMO Resolution 40","     ",
221,AFWA-324470,55.1170000,159.0670000,100.00, "DOLINOVKA" ,"  ",RS," ","WMO Resolution 40","     ",
221,AFWA-325241,53.4170000,156.0500000,8.00, "KIKHCHIK-IN-KAMCHAT" ,"  ",RS," ","WMO Resolution 40","     ",
221,AFWA-326111,58.8000000,164.0830000,3.00, "KARAGINSKI ISLAND" ,"  ",RS," ","WMO Resolution 40","     ",
221,AFWA-326231,54.7830000,167.6000000,4.00, "PRE-OBRAZHENSKOYE" ,"  ",RS," ","WMO Resolution 40","     ",
221,AFWA-330750,51.6670000,25.2670000,152.00, "PNEVNO" ,"  ",UP," ","WMO Resolution 40","     ",
221,AFWA-331360,51.5670000,31.9670000,143.00, "VOLSKOVTSKY" ,"  ",UP," ","WMO Resolution 40","     ",
221,AFWA-331560,51.6830000,33.9170000,180.00, "GLUKHOV" ,"  ",UP," ","WMO Resolution 40","     ",
221,AFWA-331820,51.2830000,25.5330000,183.00, "MANEVICHI" ,"  ",UP," ","WMO Resolution 40","     ",
221,AFWA-332150,50.9500000,28.6500000,189.00, "KOROSTEN" ,"  ",UP," ","WMO Resolution 40","     ",
221,AFWA-332880,50.1000000,24.3500000,228.00, "KAMENKA-BUGSKAYA" ,"  ",UP," ","WMO Resolution 40","     ",
221,AFWA-333390,50.0830000,29.9170000,209.00, "FASTOV" ,"  ",UP," ","WMO Resolution 40","     ",
221,AFWA-333820,50.5830000,34.4830000,142.00, "LEBEDIN" ,"  ",UP," ","WMO Resolution 40","     ",
221,AFWA-333920,49.9330000,23.3830000,229.00, "YAVOROV" ,"  ",UP," ","WMO Resolution 40","     ",
221,AFWA-334210,49.9670000,26.2500000,282.00, "YAMPOL'" ,"  ",UP," ","WMO Resolution 40","     ",
221,AFWA-335150,49.0330000,23.5170000,549.00, "SKOLE" ,"  ",UP," ","WMO Resolution 40","     ",
221,AFWA-335170,48.7330000,22.4670000,198.00, "PERECHIN" ,"  ",UP," ","WMO Resolution 40","     ",
221,AFWA-335240,49.0170000,24.3670000,285.00, "KALUSH" ,"  ",UP," ","WMO Resolution 40","     ",
221,AFWA-335930,49.1330000,31.7000000,168.00, "ROTMISTROVKA" ,"  ",UP," ","WMO Resolution 40","     ",
221,AFWA-336450,48.2670000,24.3670000,731.00, "YASNYA" ,"  ",UP," ","WMO Resolution 40","     ",
221,AFWA-336461,48.3170000,25.1500000,400.00, "KOSIV" ,"  ",UP," ","WMO Resolution 40","     ",
221,AFWA-337880,47.4170000,32.4670000,84.00, "BASTANKA" ,"  ",UP," ","WMO Resolution 40","     ",
221,AFWA-338301,46.2000000,30.2830000,2.00, "BELGROD-DNESTROVSK" ,"  ",UP," ","WMO Resolution 40","     ",
221,AFWA-338480,46.6330000,31.5500000,41.00, "OCHAKOV" ,"  ",UP," ","WMO Resolution 40","     ",
221,AFWA-338870,45.6670000,28.6170000,81.00, "BOLGRAD" ,"  ",UP," ","WMO Resolution 40","     ",
221,AFWA-338980,45.8170000,29.5830000,40.00, "TATARBUNARY" ,"  ",UP," ","WMO Resolution 40","     ",
221,AFWA-339091,46.1170000,32.9330000,4.00, "SKADOVSK" ,"  ",UP," ","WMO Resolution 40","     ",
221,AFWA-339170,46.0500000,33.4500000,12.00, "PRIMORSKIY" ,"  ",UP," ","WMO Resolution 40","     ",
221,AFWA-339220,45.4500000,33.6000000,15.00, "NOVO-SELOVSKOYE" ,"  ",UP," ","WMO Resolution 40","     ",
221,AFWA-339330,45.9000000,34.8670000,6.00, "CHOKRAK" ,"  ",UP," ","WMO Resolution 40","     ",
221,AFWA-339340,45.7170000,34.4000000,8.00, "DZANKOJ" ,"  ",UP," ","WMO Resolution 40","     ",
221,AFWA-339351,45.6000000,33.5500000,88.00, "VORONKI" ,"  ",UP," ","WMO Resolution 40","     ",
221,AFWA-339600,45.3500000,34.9500000,18.00, "SOVETSKIY" ,"  ",UP," ","WMO Resolution 40","     ",
221,AFWA-339611,45.5500000,34.5500000,27.00, "AZOVSKOYE" ,"  ",UP," ","WMO Resolution 40","     ",
221,AFWA-339691,44.8500000,34.9830000,59.00, "SUDAK" ,"  ",UP," ","WMO Resolution 40","     ",
221,AFWA-339730,45.1670000,35.3830000,37.00, "VLADISLAVOVKA" ,"  ",UP," ","WMO Resolution 40","     ",
221,AFWA-339810,45.4670000,35.8670000,101.00, "CAPE KAZANTIP (LH)" ,"  ",UP," ","WMO Resolution 40","     ",
221,AFWA-339940,44.6830000,33.5670000,85.00, "SEVASTOPOL/BELBEK" ,"  ",UP," ","WMO Resolution 40","     ",
221,AFWA-340270,51.7830000,38.1330000,191.00, "NOVO-KASTORNOE" ,"  ",RS," ","WMO Resolution 40","     ",
221,AFWA-340841,52.0670000,47.3500000,200.00, "PRIVOLSKAYA" ,"  ",RS," ","WMO Resolution 40","     ",
221,AFWA-341681,51.2170000,44.9500000,72.00, "URBAKH" ,"  ",RS," ","WMO Resolution 40","     ",
221,AFWA-342331,50.8170000,40.7500000,130.00, "BUTURLINOVKA" ,"  ",RS," ","WMO Resolution 40","     ",
221,AFWA-343171,49.6170000,36.6170000,138.00, "CHUHUYIV" ,"  ",UP," ","WMO Resolution 40","     ",
221,AFWA-343311,50.2000000,39.6500000,88.00, "ROSSOS" ,"  ",RS," ","WMO Resolution 40","     ",
221,AFWA-343481,49.6330000,41.7670000,77.00, "VESENSKAJA" ,"  ",RS," ","WMO Resolution 40","     ",
221,AFWA-345001,48.5830000,35.1170000,61.00, "PODGORODNOYE" ,"  ",UP," ","WMO Resolution 40","     ",
221,AFWA-345021,48.5330000,35.8330000,91.00, "PAVLOGRAD" ,"  ",UP," ","WMO Resolution 40","     ",
221,AFWA-345051,48.2830000,35.9170000,122.00, "BASYLKIVKA" ,"  ",UP," ","WMO Resolution 40","     ",
221,AFWA-345140,48.6000000,36.5500000,125.00, "ALEKSANDROPOL" ,"  ",UP," ","WMO Resolution 40","     ",
221,AFWA-345810,48.7670000,47.4330000,4.00, "URDA" ,"  ",KZ," ","WMO Resolution 40","     ",
221,AFWA-346060,47.6670000,36.2500000,135.00, "GULYAYPOLE" ,"  ",UP," ","WMO Resolution 40","     ",
221,AFWA-346870,47.4170000,47.2500000,-16.00, "KHARABALI" ,"  ",RS," ","WMO Resolution 40","     ",
221,AFWA-347190,46.6170000,37.8000000,2.00, "DOLZHANKA" ,"  ",RS," ","WMO Resolution 40","     ",
221,AFWA-347470,46.5500000,41.0500000,112.00, "CELINA" ,"  ",RS," ","WMO Resolution 40","     ",
221,AFWA-348711,46.4670000,45.5330000,0.00, "ALEKSANDROVSKOYE N" ,"  ",RS," ","WMO Resolution 40","     ",
221,AFWA-348781,45.8500000,46.2330000,16.00, "KRASNIY KONEVOD" ,"  ",RS," ","WMO Resolution 40","     ",
221,AFWA-348941,46.1830000,48.6000000,-22.00, "ZELENGA" ,"  ",RS," ","WMO Resolution 40","     ",
221,AFWA-349890,45.3830000,47.7830000,-25.00, "ISKUSSTVENNYJ OSTRO" ,"  ",RS," ","WMO Resolution 40","     ",
221,AFWA-350420,52.3000000,61.3170000,279.00, "ZABELOVKA" ,"  ",KZ," ","WMO Resolution 40","     ",
221,AFWA-350451,52.1830000,61.2330000,288.00, "JETIGARA" ,"  ",KZ," ","WMO Resolution 40","     ",
221,AFWA-350530,52.4670000,64.6670000,110.00, "KUSMURUN" ,"  ",KZ," ","WMO Resolution 40","     ",
221,AFWA-351321,51.6670000,58.6500000,268.00, "IRIKLINSKI" ,"  ",RS," ","WMO Resolution 40","     ",
221,AFWA-351570,51.0830000,62.7000000,230.00, "ARALKOL'" ,"  ",KZ," ","WMO Resolution 40","     ",
221,AFWA-351630,51.6000000,67.5670000,272.00, "KIJMA" ,"  ",KZ," ","WMO Resolution 40","     ",
221,AFWA-351910,51.6330000,73.1670000,397.00, "JERMENTAU" ,"  ",KZ," ","WMO Resolution 40","     ",
221,AFWA-351921,51.5170000,73.8330000,326.00, "BOSTAL" ,"  ",KZ," ","WMO Resolution 40","     ",
221,AFWA-352250,50.7500000,56.5330000,178.00, "MARTUK" ,"  ",KZ," ","WMO Resolution 40","     ",
221,AFWA-352570,50.4500000,62.8000000,183.00, "SHIYLI" ,"  ",KZ," ","WMO Resolution 40","     ",
221,AFWA-353210,50.1330000,55.7000000,142.00, "NOVOALEKSJEVKA" ,"  ",KZ," ","WMO Resolution 40","     ",
221,AFWA-353311,50.2170000,58.0000000,416.00, "NOVO-ROSSIYSKIY" ,"  ",KZ," ","WMO Resolution 40","     ",
221,AFWA-353680,49.7500000,66.1500000,229.00, "SENBER" ,"  ",KZ," ","WMO Resolution 40","     ",
221,AFWA-354040,49.2170000,50.3000000,7.00, "DZHANGALA" ,"  ",KZ," ","WMO Resolution 40","     ",
221,AFWA-354300,49.2500000,59.5500000,260.00, "TALDYK" ,"  ",KZ," ","WMO Resolution 40","     ",
221,AFWA-355051,48.4670000,51.0000000,-8.00, "TAS" ,"  ",KZ," ","WMO Resolution 40","     ",
221,AFWA-355140,48.4500000,52.9170000,0.00, "KARABAU" ,"  ",KZ," ","WMO Resolution 40","     ",
221,AFWA-355190,48.2000000,54.9330000,73.00, "SAGIZ" ,"  ",KZ," ","WMO Resolution 40","     ",
221,AFWA-355420,48.6170000,61.2670000,114.00, "IRGIZ" ,"  ",KZ," ","WMO Resolution 40","     ",
221,AFWA-355490,48.2500000,62.0000000,74.00, "TAUP" ,"  ",KZ," ","WMO Resolution 40","     ",
221,AFWA-355820,48.7000000,71.6330000,488.00, "ATASU" ,"  ",KZ," ","WMO Resolution 40","     ",
221,AFWA-356050,47.6670000,51.5830000,-15.00, "MAHAMBET" ,"  ",KZ," ","WMO Resolution 40","     ",
221,AFWA-356330,47.8500000,59.6170000,176.00, "CELKAR" ,"  ",KZ," ","WMO Resolution 40","     ",
221,AFWA-356630,47.8330000,66.7500000,508.00, "KARSAKPAJ" ,"  ",KZ," ","WMO Resolution 40","     ",
221,AFWA-357210,47.0330000,55.1330000,45.00, "ZAMBIKE" ,"  ",KZ," ","WMO Resolution 40","     ",
221,AFWA-357560,46.8830000,64.6670000,79.00, "KARA-KUM" ,"  ",KZ," ","WMO Resolution 40","     ",
221,AFWA-357910,47.2000000,73.3500000,581.00, "MOINTY" ,"  ",KZ," ","WMO Resolution 40","     ",
221,AFWA-359070,45.0170000,50.0330000,-22.00, "KULALY ISLAND" ,"  ",KZ," ","WMO Resolution 40","     ",
221,AFWA-359410,45.6830000,59.9170000,80.00, "BARSAKELMES ISLAND" ,"  ",KZ," ","WMO Resolution 40","     ",
221,AFWA-360360,51.6670000,82.7330000,240.00, "KRASNO-SCEKOVO" ,"  ",RS," ","WMO Resolution 40","     ",
221,AFWA-360520,52.0170000,85.9000000,331.00, "MAJMA" ,"  ",RS," ","WMO Resolution 40","     ",
221,AFWA-360870,51.2830000,91.6670000,836.00, "CADAN" ,"  ",RS," ","WMO Resolution 40","     ",
221,AFWA-360901,52.6170000,94.5670000,1043.00, "HUT" ,"  ",RS," ","WMO Resolution 40","     ",
221,AFWA-361860,50.6330000,81.9170000,320.00, "SEMONAIHA" ,"  ",KZ," ","WMO Resolution 40","     ",
221,AFWA-362130,50.9500000,84.9170000,1037.00, "UST-KAN" ,"  ",RS," ","WMO Resolution 40","     ",
221,AFWA-363350,49.3830000,75.5170000,812.00, "KARKARALINSK" ,"  ",KZ," ","WMO Resolution 40","     ",
221,AFWA-363580,49.2000000,77.3670000,842.00, "KAJNAR" ,"  ",KZ," ","WMO Resolution 40","     ",
221,AFWA-364030,49.9670000,82.6330000,292.00, "UST-KAMENOGORSK" ,"  ",KZ," ","WMO Resolution 40","     ",
221,AFWA-364420,49.7330000,86.5500000,1800.00, "KATUN" ,"  ",RS," ","WMO Resolution 40","     ",
221,AFWA-364670,48.3000000,74.9670000,780.00, "AKTOGAJ" ,"  ",KZ," ","WMO Resolution 40","     ",
221,AFWA-364870,48.2670000,77.3170000,699.00, "OGIZTAU" ,"  ",KZ," ","WMO Resolution 40","     ",
221,AFWA-365460,48.5500000,83.6830000,427.00, "KURCUM" ,"  ",KZ," ","WMO Resolution 40","     ",
221,AFWA-366220,47.9670000,80.4500000,655.00, "AJAGUZ" ,"  ",KZ," ","WMO Resolution 40","     ",
221,AFWA-367440,45.6330000,75.1170000,353.00, "AUL" ,"  ",KZ," ","WMO Resolution 40","     ",
221,AFWA-367700,45.4500000,78.3330000,564.00, "MULALY" ,"  ",KZ," ","WMO Resolution 40","     ",
221,AFWA-367780,45.0000000,78.3830000,602.00, "TALDY-KURGAN" ,"  ",KZ," ","WMO Resolution 40","     ",
221,AFWA-368740,43.6000000,76.3170000,685.00, "UZUNAGAC" ,"  ",KZ," ","WMO Resolution 40","     ",
221,AFWA-368770,43.1670000,76.0500000,992.00, "PRUDKY" ,"  ",KZ," ","WMO Resolution 40","     ",
221,AFWA-369270,42.4670000,76.1830000,1660.00, "RYBACJE" ,"  ",KG," ","WMO Resolution 40","     ",
221,AFWA-369480,42.2000000,78.2000000,1719.00, "BOLSAJA KZYL" ,"  ",KG," ","WMO Resolution 40","     ",
221,AFWA-369630,41.8000000,75.7670000,3040.00, "DOLON PASS" ,"  ",KG," ","WMO Resolution 40","     ",
221,AFWA-369850,41.4830000,77.4000000,3080.00, "KARAKOLKA" ,"  ",KG," ","WMO Resolution 40","     ",
221,AFWA-370061,44.3670000,38.5330000,3.00, "ARKHIPO-OSIPOVKA" ,"  ",RS," ","WMO Resolution 40","     ",
221,AFWA-370661,44.5500000,44.8330000,69.00, "ACHIKULAK" ,"  ",RS," ","WMO Resolution 40","     ",
221,AFWA-371160,43.7830000,41.9000000,862.00, "KARATCHAEVSK" ,"  ",RS," ","WMO Resolution 40","     ",
221,AFWA-371780,43.2000000,40.3500000,4.00, "PICUNDA" ,"  ",GG," ","WMO Resolution 40","     ",
221,AFWA-371870,43.1000000,40.6330000,11.00, "GUDAUTA (BAY)" ,"  ",GG," ","WMO Resolution 40","     ",
221,AFWA-372780,42.6330000,41.7000000,63.00, "GALI" ,"  ",GG," ","WMO Resolution 40","     ",
221,AFWA-372860,42.7330000,42.4830000,1610.00, "LEBARDE" ,"  ",GG," ","WMO Resolution 40","     ",
221,AFWA-373860,42.3000000,42.4170000,114.00, "CULUKIDZE" ,"  ",GG," ","WMO Resolution 40","     ",
221,AFWA-373880,42.0830000,42.0000000,20.00, "LANCHKHUTI" ,"  ",GG," ","WMO Resolution 40","     ",
221,AFWA-373900,42.3330000,42.8170000,175.00, "ORPIRI" ,"  ",GG," ","WMO Resolution 40","     ",
221,AFWA-374041,42.3166666,43.3000000,149.00, "CHIATURA" ,"  ",GG," ","WMO Resolution 40","     ",
221,AFWA-374290,42.1170000,44.4830000,760.00, "LENINGORI" ,"  ",GG," ","WMO Resolution 40","     ",
221,AFWA-374611,42.4000000,46.2330000,2923.00, "SULAK MOUNTAIN" ,"  ",RS," ","WMO Resolution 40","     ",
221,AFWA-374750,42.4500000,47.6670000,519.00, "SERGOKALA" ,"  ",RS," ","WMO Resolution 40","     ",
221,AFWA-375080,41.6170000,42.8670000,1097.00, "VALE" ,"  ",GG," ","WMO Resolution 40","     ",
221,AFWA-375130,42.0170000,43.4500000,673.00, "TSIPA" ,"  ",GG," ","WMO Resolution 40","     ",
221,AFWA-375141,41.5666666,43.2500000,983.00, "ASPINDZA" ,"  ",GG," ","WMO Resolution 40","     ",
221,AFWA-375150,41.8330000,43.3830000,794.00, "BORZOMI" ,"  ",GG," ","WMO Resolution 40","     ",
221,AFWA-375240,41.7170000,43.5170000,1665.00, "BAKURIANI" ,"  ",GG," ","WMO Resolution 40","     ",
221,AFWA-375660,41.7500000,45.8000000,410.00, "GURDZHAANI" ,"  ",GG," ","WMO Resolution 40","     ",
221,AFWA-375770,41.6000000,46.0500000,291.00, "CNORIS" ,"  ",GG," ","WMO Resolution 40","     ",
221,AFWA-375780,41.5500000,46.4170000,213.00, "DANACHY" ,"  ",AJ," ","WMO Resolution 40","     ",
221,AFWA-380810,44.8000000,69.1170000,190.00, "TASTY" ,"  ",KZ," ","WMO Resolution 40","     ",
221,AFWA-380910,44.8000000,71.0670000,266.00, "ULANBEL'" ,"  ",KZ," ","WMO Resolution 40","     ",
221,AFWA-381620,43.6000000,61.9330000,64.00, "CABANKAZGAN" ,"  ",KZ," ","WMO Resolution 40","     ",
221,AFWA-382200,43.0670000,74.4830000,637.00, "MANAS" ,"  ",KG," ","WMO Resolution 40","     ",
221,AFWA-382840,42.5330000,63.2830000,333.00, "KUL-KUDUK" ,"  ",UZ," ","WMO Resolution 40","     ",
221,AFWA-383520,42.8500000,74.1000000,726.00, "BELOVODSKOE" ,"  ",KG," ","WMO Resolution 40","     ",
221,AFWA-383580,42.1500000,73.9830000,2092.00, "SUSAMYR" ,"  ",KG," ","WMO Resolution 40","     ",
221,AFWA-384081,41.0330000,61.9000000,137.00, "LEBAP" ,"  ",TX," ","WMO Resolution 40","     ",
221,AFWA-384230,41.8000000,66.7170000,202.00, "TORUK" ,"  ",KZ," ","WMO Resolution 40","     ",
221,AFWA-384660,41.6670000,70.7170000,1759.00, "TERS" ,"  ",KG," ","WMO Resolution 40","     ",
221,AFWA-384710,41.9000000,71.3500000,1937.00, "CATKAL RIVER" ,"  ",KG," ","WMO Resolution 40","     ",
221,AFWA-386011,40.9830000,70.1000000,845.00, "ABLIK-IN-UZBEK" ,"  ",UZ," ","WMO Resolution 40","     ",
221,AFWA-386270,40.3170000,73.5500000,1555.00, "GULCA" ,"  ",KG," ","WMO Resolution 40","     ",
221,AFWA-386281,40.2500000,74.0830000,2230.00, "KIZIL-JAR" ,"  ",KG," ","WMO Resolution 40","     ",
221,AFWA-387160,39.3830000,68.6170000,1507.00, "SONGISTON (MTN STN)" ,"  ",TI," ","WMO Resolution 40","     ",
221,AFWA-387341,39.3000000,71.5330000,2134.00, "KARASHURA" ,"  ",TI," ","WMO Resolution 40","     ",
221,AFWA-388480,38.2500000,69.5170000,908.00, "KANGURT" ,"  ",TI," ","WMO Resolution 40","     ",
221,AFWA-388620,38.9170000,72.1670000,4169.00, "FEDCENKO GLACIER" ,"  ",TI," ","WMO Resolution 40","     ",
221,AFWA-389560,37.7000000,72.9500000,3744.00, "BULUN-KUL" ,"  ",TI," ","WMO Resolution 40","     ",
221,AFWA-400911,32.7670000,35.7000000,339.00, "FIQ" ,"  ",SY," ","WMO Resolution 40","     ",
221,AFWA-401061,33.8330000,35.8830000,918.00, "KSARA" ,"  ",LE," ","WMO Resolution 40","     ",
221,AFWA-401543,32.8170000,35.0500000,9.00, "HAIFA/U. MICHAELI" ,"  ",IS," ","WMO Resolution 40","     ",
221,AFWA-403410,29.4830000,34.9830000,3.00, "AQABA PORT" ,"  ",JO," ","WMO Resolution 40","     ",
221,AFWA-403951,27.4670000,48.4500000,55.00, "AN NU'AYRIYAH" ,"  ",SA," ","WMO Resolution 40","     ",
221,AFWA-406109,34.2670000,41.1670000,232.00, "AL QAIM" ,"  ",IZ," ","WMO Resolution 40","     ",
221,AFWA-406379,34.2330000,45.1500000,125.00, "FOB COBRA" ,"  ",IZ," ","WMO Resolution 40","     ",
221,AFWA-406491,33.3170000,43.8830000,47.00, "AL FALLUJAH" ,"  ",IZ," ","WMO Resolution 40","     ",
221,AFWA-406559,32.8000000,44.4500000,27.00, "FOB KALSU" ,"  ",IZ," ","WMO Resolution 40","     ",
221,AFWA-406880,30.4170000,47.6500000,19.00, "SHAIBAH/BASRAH" ,"  ",IZ," ","WMO Resolution 40","     ",
221,AFWA-407550,35.3500000,51.6830000,950.00, "VARAMIN" ,"  ",IR," ","WMO Resolution 40","     ",
221,AFWA-409120,36.3000000,68.0000000,900.00, "AIBACK" ,"  ",AF," ","WMO Resolution 40","     ",
221,AFWA-409133,36.6666667,68.9000000,448.06, "FOB KUNDUZ" ,"  ",AF," ","WMO Resolution 40","     ",
221,AFWA-409151,36.7330000,69.5500000,804.00, "TALOQAN" ,"  ",AF," ","WMO Resolution 40","     ",
221,AFWA-409240,37.2000000,67.7330000,304.00, "KALDAR" ,"  ",AF," ","WMO Resolution 40","     ",
221,AFWA-409323,35.2670000,69.4670000,1945.00, "PANJSHIR" ,"  ",AF," ","WMO Resolution 40","     ",
221,AFWA-409343,35.2100000,71.5200000,1042.00, "FOB BOSTIC" ,"  ",AF," ","WMO Resolution 40","     ",
221,AFWA-409390,34.7830000,63.4170000,1280.00, "QADES" ,"  ",AF," ","WMO Resolution 40","     ",
221,AFWA-409473,34.4000000,68.8833333,2240.00, "CAMP AIRBORNE HLZ" ,"  ",AF," ","WMO Resolution 40","     ",
221,AFWA-409543,34.2666666,70.2000000,1214.63, "FOB CONNOLLY" ,"  ",AF," ","WMO Resolution 40","     ",
221,AFWA-409584,71.0833333,34.9166666,891.84, "COP HONAKER-MIRACLE" ,"  ",AF," ","WMO Resolution 40","     ",
221,AFWA-409585,34.9830000,70.9000000,1020.00, "CAMP BLESSING-NANGA" ,"  ",AF," ","WMO Resolution 40","     ",
221,AFWA-409661,33.8830000,67.9500000,3130.00, "OKAK" ,"  ",AF," ","WMO Resolution 40","     ",
221,AFWA-409705,33.3666666,69.4166666,2019.91, "COP WILDERNESS" ,"  ",AF," ","WMO Resolution 40","     ",
221,AFWA-409706,33.8000000,69.8166666,1951.94, "FOB CHAMKANI" ,"  ",AF," ","WMO Resolution 40","     ",
221,AFWA-409707,33.8640000,68.6500000,2403.96, "CARWILE" ,"  ",AF," ","WMO Resolution 40","     ",
221,AFWA-409713,33.3500000,69.7333333,1383.18, "FOB CLARK" ,"  ",AF," ","WMO Resolution 40","     ",
221,AFWA-409731,32.2330000,62.9670000,724.00, "BACKWA" ,"  ",AF," ","WMO Resolution 40","     ",
221,AFWA-409739,32.1330000,63.4330000,840.00, "DELARAM" ,"  ",AF," ","WMO Resolution 40","     ",
221,AFWA-409763,31.6500000,64.9600000,916.00, "SAKARI KAREZ" ,"  ",AF," ","WMO Resolution 40","     ",
221,AFWA-409765,32.4000000,64.7000000,1110.00, "FOB EDINBURGH" ,"  ",AF," ","WMO Resolution 40","     ",
221,AFWA-409774,32.6629681,65.4919472,1109.47, "HADRIAN" ,"  ",AF," ","WMO Resolution 40","     ",
221,AFWA-409775,32.9333323,65.5666666,1261.87, "FOB TINSLEY" ,"  ",AF," ","WMO Resolution 40","     ",
221,AFWA-409781,31.5000000,64.3330000,787.00, "LASHKARGAH" ,"  ",AF," ","WMO Resolution 40","     ",
221,AFWA-409793,31.9670000,67.0500000,1902.00, "FOB WOLVERINE" ,"  ",AF," ","WMO Resolution 40","     ",
221,AFWA-409794,31.8000000,66.3333333,1249.68, "FOB VIPER" ,"  ",AF," ","WMO Resolution 40","     ",
221,AFWA-409803,33.1166666,68.0333333,2125.98, "COP ARYAN" ,"  ",AF," ","WMO Resolution 40","     ",
221,AFWA-409813,32.6333333,68.2666666,2001.93, "FOB KUSAHMOND" ,"  ",AF," ","WMO Resolution 40","     ",
221,AFWA-409814,32.9000000,68.5000000,2141.22, "SUPER FOB" ,"  ",AF," ","WMO Resolution 40","     ",
221,AFWA-409843,33.0500000,69.5000000,2132.00, "COP SPERA" ,"  ",AF," ","WMO Resolution 40","     ",
221,AFWA-409844,32.9330000,69.4500000,1814.00, "FOB TILLMAN" ,"  ",AF," ","WMO Resolution 40","     ",
221,AFWA-409903,31.8666666,65.8500000,1136.60, "FOB FRONTENAC" ,"  ",AF," ","WMO Resolution 40","     ",
221,AFWA-409904,30.9833333,66.3500000,1191.16, "FOB SPIN BULDAK" ,"  ",AF," ","WMO Resolution 40","     ",
221,AFWA-409905,31.5833333,65.4333333,961.94, "FOB PASAB/WILSON" ,"  ",AF," ","WMO Resolution 40","     ",
221,AFWA-409906,31.9827000,65.9725000,1219.20, "LITTLE BLUE" ,"  ",AF," ","WMO Resolution 40","     ",
221,AFWA-409951,30.2830000,62.0330000,550.00, "CHAR-BURJACK" ,"  ",AF," ","WMO Resolution 40","     ",
221,AFWA-410621,20.4670000,45.6170000,609.00, "SULAYEL" ,"  ",SA," ","WMO Resolution 40","     ",
221,AFWA-413580,14.7170000,43.0670000,38.00, "JUMEISHA" ,"  ",YM," ","WMO Resolution 40","     ",
221,AFWA-414485,13.7330000,44.7330000,1448.00, "DHALA/AD DALI" ,"  ",YM," ","WMO Resolution 40","     ",
221,AFWA-415281,34.1000000,71.1330000,1068.00, "LANDIKOTAL" ,"  ",PK," ","WMO Resolution 40","     ",
221,AFWA-415691,33.7670000,72.3670000,357.00, "CAMPBELLPUR" ,"  ",PK," ","WMO Resolution 40","     ",
221,AFWA-415721,33.9830000,72.9170000,536.00, "HARIPUR" ,"  ",PK," ","WMO Resolution 40","     ",
221,AFWA-415901,32.3000000,72.3500000,188.00, "KHUSHAB" ,"  ",PK," ","WMO Resolution 40","     ",
221,AFWA-416631,30.1000000,67.9330000,872.00, "HARNAI" ,"  ",PK," ","WMO Resolution 40","     ",
221,AFWA-416801,30.6670000,73.1000000,170.00, "MONTGOMERY" ,"  ",PK," ","WMO Resolution 40","     ",
221,AFWA-417650,25.3830000,68.4170000,30.00, "HYDERABAD" ,"  ",PK," ","WMO Resolution 40","     ",
221,AFWA-418951,24.5830000,92.2170000,19.00, "DHAMAIL" ,"  ",BG," ","WMO Resolution 40","     ",
221,AFWA-419221,23.9830000,91.1170000,10.00, "BRAHMANBARIA" ,"  ",BG," ","WMO Resolution 40","     ",
221,AFWA-419381,22.4830000,90.7170000,8.00, "BORHANUDDIN" ,"  ",BG," ","WMO Resolution 40","     ",
221,AFWA-419441,22.4170000,91.7500000,9.00, "CHILLIMPUR" ,"  ",BG," ","WMO Resolution 40","     ",
221,AFWA-420341,34.1500000,77.5670000,3514.00, "LEH" ,"  ",IN," ","WMO Resolution 40","     ",
221,AFWA-420551,32.7500000,74.9170000,292.00, "JAMMU" ,"  ",IN," ","WMO Resolution 40","     ",
221,AFWA-420571,32.2330000,75.6330000,312.00, "PATHANKOT (IN-AFB)" ,"  ",IN," ","WMO Resolution 40","     ",
221,AFWA-420981,30.7500000,75.6330000,242.00, "HALWARA" ,"  ",IN," ","WMO Resolution 40","     ",
221,AFWA-422891,27.7000000,85.2000000,1324.00, "KHATMANDU (NEPAL)" ,"  ",NP," ","WMO Resolution 40","     ",
221,AFWA-424060,26.1500000,89.9170000,45.00, "DHUBRI/RUPSI" ,"  ",IN," ","WMO Resolution 40","     ",
221,AFWA-424511,25.1830000,75.8500000,257.00, "KOTA" ,"  ",IN," ","WMO Resolution 40","     ",
221,AFWA-426201,24.9170000,92.9830000,97.00, "SILCHAR" ,"  ",IN," ","WMO Resolution 40","     ",
